"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","DEG_group"
"LOC111133005",4.74451078031693,18.3661547989823,2.39027873523506,3.47078133680105e-15,1.04962991285828e-11,"bc"
"LOC111137724",407.149201072606,-1.47427211409387,1.04114098373624,0.000342317544842754,0.0324879069026761,"bb"
"LOC111137080",169.883186192168,2.6822939986269,1.32521427918413,0.000162396804282271,0.0194765440044896,"bc"
"LOC111138072",40.7812511179285,3.45919731074887,2.03978078789497,0.000284869465567789,0.0285522690653611,"bc"
"LOC111137210",4.4079246824734,17.8615496756032,3.08850662705477,5.59086464368078e-10,7.37574818117588e-07,"bc"
"LOC111132894",209.518599861225,1.17081746908713,0.889177408416881,0.00035354537349968,0.0329272748421405,"bc"
"LOC111099166",125.217135198931,1.10536034693356,1.00160999802912,0.000679686997385562,0.0483601117106105,"bc"
"LOC111136813",71.0889746657239,2.99034647012375,1.16392522852798,7.18375339946801e-05,0.0112591109122235,"bc"
"LOC111134386",1521.19986500205,3.44804283105647,0.771565369812724,1.98328673968603e-06,0.00078493530939924,"bc"
"LOC111132218",143.881035468112,1.91162906924178,1.40385351060024,0.00049651492969954,0.0400016684583889,"bc"
"LOC111135869",490.44480207718,1.44472576099462,0.92510745095199,0.000227069259543582,0.0251379961387025,"bc"
"LOC111134234",155.040277707441,3.66307628831507,1.54364274833245,9.99434320767837e-05,0.0139850252692427,"bc"
"LOC111132245",13.9977414534423,1.71054731115222,1.33934513195249,0.000570895443729585,0.0437668076013708,"bc"
"LOC111133794",23.6213162327019,3.28022838203823,2.26714660825487,0.000438462636838292,0.0371574588862011,"bc"
"LOC111132618",582.850872529856,5.20854937942101,1.81477131615332,3.57494780087505e-05,0.00734999982281206,"bc"
"LOC111133454",5.86841970382402,-19.7107859343208,5.79672460371197,1.97866077296473e-06,0.00078493530939924,"bb"
"LOC111137125",468.490403588403,-2.04165656657387,1.22435312235373,0.000260505528921882,0.0272215381410054,"bb"
"LOC111137935",51.2292180884746,-3.89168683370835,1.65116910071665,0.00010026532550433,0.0139850252692427,"bb"
"LOC111134948",51.6051712870714,3.30581974821489,0.981915441133595,2.1547006995743e-05,0.00489567559145315,"bc"
"LOC111135384",628.840331839823,1.02780617726909,0.540791668724039,4.90845196878774e-05,0.00873097787841334,"bc"
"LOC111134252",759.627545409905,2.38580794358338,0.542294408938435,1.87711622306909e-06,0.000764414554462677,"bc"
"LOC111136293",111.20661344891,4.03048022527122,1.11565190408778,1.4111301786987e-05,0.00360695507580918,"bc"
"LOC111133465",200.479884839355,4.12199197227812,0.790104492254123,8.3073910734902e-08,5.71801339497493e-05,"bc"
"LOC111099069",143.667374684807,3.78242048795123,2.37528716373105,0.000309689788942058,0.0301704556845644,"bc"
"LOC111137224",128.781965353219,2.32072191188299,1.03545447739576,9.99248105976205e-05,0.0139850252692427,"bc"
"LOC111133048",173.475795969678,1.62893876921968,1.30570419259472,0.000597043406334536,0.0449016349913636,"bc"
"LOC111137028",27.4890309152903,3.70982678246246,1.58889505579213,0.000105377570250844,0.014381313057251,"bc"
"LOC111134438",108.24168024142,1.26165119894518,0.923654483157919,0.000331021938640222,0.031953709211057,"bc"
"LOC111137622",670.356289706247,1.22324609332497,0.713010752631856,0.000117113179721329,0.0154501562347364,"bc"
"LOC111135997",93.627331636823,2.55902858063134,1.06596426089411,8.408019011867e-05,0.0123820789745922,"bc"
"LOC111136366",151.614229339066,2.26629925098395,1.46768341229321,0.000364203425030944,0.0335215373352609,"bc"
"LOC111133497",322.717406416042,1.55323715625975,0.896675929900106,0.00016456777404872,0.0196624334412475,"bc"
"LOC111133423",54.0539467462212,4.35246332556534,1.23517477865766,1.58848599462842e-05,0.00396020815448228,"bc"
"LOC111136582",139.826239424178,3.95958990212518,1.4305109158781,5.48940702505717e-05,0.0093948975798573,"bc"
"LOC111138417",7.75019517546928,11.6094909816099,3.63917819526105,1.88315126170453e-06,0.000764414554462677,"bc"
"LOC111136759",88.9274556252472,3.51768929179629,2.5547090064848,0.000456133721495651,0.0383079731830114,"bc"
"LOC111138189",27.2827208599823,2.85934178154994,1.80153445486451,0.000358841636887696,0.0332211810150241,"bc"
"LOC111132402",3.20572882689008,-4.08519193206287,7.09592069370138,0.000645152492377599,0.0471750998005994,"bb"
"LOC111132455",283.805873557254,5.00430440834851,1.25720661269882,5.44693215343379e-06,0.00174202793779819,"bc"
"LOC111132404",22.1949152088235,17.0405768979536,3.37843046148379,1.34945241922105e-08,1.18684340270491e-05,"bc"
"LOC111134014",127.145340016481,1.14879212467095,0.648023234685979,8.91593050987988e-05,0.0129493665965053,"bc"
"LOC111133375",5.46652332733476,-2.9643872233835,1.93877672770281,0.000397696696857494,0.0352682054517575,"bb"
"LOC111135087",109.447301640408,3.23871733445006,1.29105693846898,8.12952873224966e-05,0.0120369434183839,"bc"
"LOC111135767",108.833045208258,5.38831873048128,1.68232281266875,2.04646217165557e-05,0.00472956826853714,"bc"
"LOC111133823",75.9517532173806,2.71083439718485,1.91111301102991,0.000494218123305595,0.0399181995410759,"bc"
"LOC111138424",8.21418574220879,-27.5995187064558,3.62232204644837,3.64662025186061e-15,1.04962991285828e-11,"bb"
"LOC111134083",195.2150435487,4.53310672771919,2.03934929243823,0.000106099897389038,0.0144177465713807,"bc"
"LOC111135062",193.942309427432,3.30134232625469,1.12372608262621,4.26201132827907e-05,0.00803236920690308,"bc"
"LOC111134704",350.38192985757,2.059904243144,0.951981419639207,9.98973610564876e-05,0.0139850252692427,"bc"
"LOC111133872",319.984560897041,1.60545181073771,0.876460366288294,0.0001374116838274,0.017061681307228,"bc"
"LOC111138244",150.750193086293,2.73495266782674,1.39602687269494,0.000183269623570875,0.0210242131213806,"bc"
"LOC111136815",249.003891295536,3.08368824871323,1.57508034456944,0.000190356184345467,0.0216800629811014,"bc"
"LOC111135717",52.2695554577067,4.08557624123024,1.03128134746925,6.99826650274181e-06,0.00203283590834689,"bc"
"LOC111138469",30.1618387119822,12.0349262767167,4.45582629464749,5.63890948810259e-06,0.00176771437833964,"bc"
"LOC111134523",4.75027918929961,-16.3550801919636,6.93598565115433,1.01070296757075e-05,0.00278268498775871,"bb"
"LOC111137784",55.7597374631288,4.10221902053815,1.30027087183234,3.0212021339103e-05,0.00646333121377486,"bc"
"LOC111099074",18.6545400130557,-13.39543520434,9.31466937963559,4.57951067612486e-05,0.00838129867210782,"bb"
