"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","DEG_group"
"LOC111103634",4.69287335230608,11.7294262691354,13.725749079637,3.6824064521712,0.000231042660382804,0.0446022671798307,0.115692720942532,"CW"
"LOC111103200",3.6221613229748,-16.9335500671909,2.62734123810493,-6.51381300984016,7.32666956260298e-11,6.62330928459309e-08,5.79546388611221e-08,"CC"
"LOC111105611",74.7101779271298,4.26809260350365,2.05396231587787,4.36385202881087,1.27792033047936e-05,0.00410272141987167,0.0157133029646301,"CW"
"LOC111104477",11.1194193532987,17.8006472929205,3.58346603831943,5.18354570316988,2.17706848782495e-07,0.000105413431213524,0.000118613575187014,"CW"
"LOC111104612",4529.85048779279,-29.4282173120297,3.0299806002667,-9.85969352828755,6.22390703033314e-23,2.3755961589556e-19,0,"CC"
"LOC111104096",7.0832966016406,-17.4158794885382,6.29816341129109,-4.37537890765679,1.21221722393332e-05,0.00392849868646768,0.00733979402023939,"CC"
"LOC111104530",86.5993877120004,3.22829377382692,3.26305565023453,3.88345562599323,0.000102982333095086,0.0235675472435391,0.0902052098231968,"CW"
"LOC111102945",59.0774696480144,4.1143627664369,1.13277929933611,4.8272733129198,1.38415101990821e-06,0.000540322225407807,0.00197630166902291,"CW"
"LOC111104731",20.0940217886239,-16.7011106725359,9.61126509568357,-4.06726698777305,4.75677333224798e-05,0.012772048825344,0.0274441615388494,"CC"
"LOC111104808",9.15566276569577,10.1490742865811,10.379261163817,3.70886023666219,0.000208194301680384,0.0415561623776527,0.0921135209890356,"CW"
"LOC111102864",11.3331063853407,-18.2773745409487,3.44406565291374,-5.44213119865849,5.26468766790411e-08,2.78234693488988e-05,3.69999177411459e-05,"CC"
"LOC111104227",37.6879571662768,-41.6641356985937,5.13901474530559,-8.49547428681982,1.97126291507244e-17,4.83691597561204e-14,1.25653911833183e-13,"CC"
"LOC111104339",4.71926941995425,-40.0354584723389,4.14087729651666,-9.96606458833468,2.14562688578351e-23,1.05295106829193e-19,0,"CC"
"LOC111103543",4.31202721710945,45.5305011086811,4.32658946611352,10.8842080988485,1.37084884240557e-27,1.1772849858579e-23,2.54436338374569e-23,"CW"
"LOC111105226",226.320349451399,-20.5180957773908,5.21377463550584,-4.72544334973482,2.29613841429519e-06,0.000866779635251299,0.00147889572966834,"CC"
"LOC111108482",16.9260321272646,-2.84160538718037,2.31573436381454,-4.05907198893037,4.92681243661178e-05,0.0131198341722859,0.0555042610665892,"CC"
"LOC111107472",2.62669798676472,13.0185179977825,9.25438355746657,3.92919541156137,8.52305587724658e-05,0.0204161479464784,0.0426711364149533,"CW"
"LOC111105793",13.4230235840932,7.93469210615473,7.8581422667076,3.73731783926164,0.000185993748350621,0.0382590254092247,0.0826247677691792,"CW"
"LOC111105874",7.90116578858784,-11.6764603816271,13.7111238231237,-3.68009430089378,0.000233147718203346,0.0446022671798307,0.11769330170931,"CC"
"LOC111105680",52.6221946849408,43.6738245535735,7.47959642048269,6.43482140247268,1.23618596948992e-10,1.03574293716872e-07,5.01355047019778e-07,"CW"
"LOC111108853",46.3277699220469,-24.8564313720177,2.27246261057521,-11.0280861916724,2.79754860572783e-28,3.20337965679874e-24,0,"CC"
"LOC111108858",6.47708945413825,-20.3118430149252,5.40460080268884,-4.66723925735671,3.0527377828531e-06,0.00113986574257141,0.00163796096945369,"CC"
"LOC111106218",29.9788128269054,-21.5094300229213,4.60634399661058,-5.03687958074272,4.73182252021213e-07,0.000204122900145131,0.000497184529746408,"CC"
