"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111121369",162.781617189731,0.00117015454600417,0.0439849254991335,0.121896862739937,0.902980700271028,0.993013006435508,0.991231379845614
"LOC111121231",16.3559475273333,-0.0320491322223085,0.139570608913454,-1.90224877342403,0.0571386392362423,0.594437407722216,0.947063608804496
"LOC111121233",89.9239243743345,-0.0452417109286879,0.318409000204603,-1.85374171065063,0.0637761212614247,0.608981808655248,0.895625651546268
"LOC111121232",337.418175503633,-0.00213191981771325,0.0709846272052803,-0.232612383680806,0.816062410282549,0.985663967178658,0.986596332984472
"LOC111121934",148.970521735181,-0.00740395230181082,0.079695548670724,-0.759091697278926,0.447797705478614,0.915104413198214,0.984028014670507
"LOC111121936",0.351635968487908,-0.0100171221845114,0.199801637380359,-0.768125649864139,0.442412539593152,NA,0.95047443437002
"LOC111120202",0.0850556413110242,-0.00202101389138625,0.189237856554388,-0.171468262191309,0.863855583937419,NA,0.965978191984904
"LOC111121935",10.0329565783276,-0.0532393738140559,0.258182325429019,-2.13482650501773,0.0327751844154461,0.49681736166319,0.885489497748131
"LOC111118519",1893.72418905207,-0.00200770768285103,0.0368774576962742,-0.234420780293681,0.814658327697782,0.985550102798736,0.991765379295329
"LOC111120791",2445.03533012776,-0.00776667272044066,0.0527657655339191,-0.717029990016589,0.473355592085483,0.920758515719199,0.990575645081829
"LOC111122305",2090.77883091487,-0.000713043398440252,0.0387814878898345,-0.0802662091826355,0.936025532639352,0.99476908162967,0.991656829506144
"LOC111117979",55.1389323016679,-0.0377384182545138,0.168872529404861,-2.00862248979277,0.0445771843880205,0.556097240952113,0.923291130264771
"LOC111117978",69.0163320584042,-0.0304034062961019,0.184141961964641,-1.78319321984797,0.0745548557922464,0.629924024096786,0.920738047407536
"LOC111122335",4267.40122947474,-0.000348374397424558,0.0268822779591191,-0.0520620060656066,0.958479286655921,0.995295170060486,0.99211891846526
"LOC111122334",1116.20632653525,0.000845277068766216,0.0355059652996592,0.101401738040739,0.919231556830356,0.993758806554524,0.991838835426957
"LOC111118660",52.7154403723133,-0.00862071592587801,0.0961586077046186,-0.873250453943171,0.382526579734309,0.895741804010943,0.97862939488977
"LOC111118659",1.68031451974571,-0.0183395819137058,0.182236441568946,-1.29107316630858,0.196678307803275,0.788360923748665,0.937120965169159
"LOC111118437",863.117585421762,-0.309950032291824,0.187077528472927,-3.57494442749096,0.00035030229489052,0.0714461484357406,0.986962730735817
"LOC111121086",7295.96657333736,-0.0140290273174655,0.0599821315452769,-1.1349266846017,0.256406038208563,0.833963640179484,0.990802484793396
"LOC111120810",582.038773898083,0.0259335719516508,0.0838447110583953,1.58987139502879,0.111863796645372,0.705469363278061,0.98931411070085
"LOC111118324",16789.5493555347,-0.0190606305133458,0.0698022953108367,-1.35446073013695,0.175589433769596,0.772343837202228,0.990351705315224
"LOC111120839",1101.26272589809,-0.00609033143065505,0.0513980834117406,-0.577777082347117,0.563414629829968,0.94380539853396,0.990544113156294
"LOC111120036",2785.14294030248,0.0094339269034121,0.039778954626583,1.04427062325282,0.296360200328906,0.855830043516353,0.991973994317257
"LOC111118439",1021.03170487547,-0.00533315300340933,0.043155102177154,-0.557274068398368,0.577340190258385,0.947314285438006,0.991458860200702
"LOC111118438",362.218667481063,0.0349495522485281,0.0955324247292454,1.8147142587432,0.0695678326646195,0.61792265921096,0.989359507148375
"LOC111120203",190.575463985872,0.0158844345854188,0.0674719736766617,1.2082792978316,0.226939848763152,0.813532895552232,0.989815025050242
"LOC111118441",2843.58512059857,-0.00442567140955929,0.0361878945899642,-0.527079230093133,0.598138569427435,0.952230165035316,0.991884545187878
"LOC111118442",318.467068717544,0.0133283720228689,0.060575801526636,1.08599840225149,0.27747969912638,0.845437090742314,0.990493727466326
"LOC111121916",823.964706272749,0.0126524036600622,0.0652137185222451,1.03536676464602,0.300497660819739,0.857400247351725,0.989280010544041
"LOC111121915",1.89205540338838,-0.000724644853809166,0.129846978804071,-0.0694772168427043,0.944609767148869,0.994794404344147,0.977613114309898
"LOC111121791",2599.55670098294,-0.0257897542473331,0.110081319873144,-1.71661168025411,0.0860501469109011,0.657880423298645,0.977171035895198
"LOC111121794",61.1706941815525,-0.00470382939208699,0.0718559792233269,-0.494451642780249,0.620987249812228,0.956192926961099,0.98613313292515
