"Gene","GO.terms","ModuleColor","GS.ambient","GS.normoxic","phase1_treatment.GS.both","phase1_treatment.GS.control","phase1_treatment.GS.hypoxic","phase1_treatment.GS.warm","p.GS.ambient","p.GS.normoxic","phase1_treatment.p.GS.both","phase1_treatment.p.GS.control","phase1_treatment.p.GS.hypoxic","phase1_treatment.p.GS.warm","MMlightyellow","MMcyan","MMmagenta","MMdarkorange","MMpaleturquoise","MMsaddlebrown","MMroyalblue","MMdarkolivegreen","MMyellowgreen","MMmidnightblue","MMsteelblue","MMdarkmagenta","MMgreenyellow","MMdarkred","MMlightcyan","MMpink","MMdarkturquoise","MMblack","MMorange","MMgreen","MMsienna3","MMblue","MMgrey60","MMskyblue","MMlightgreen","MMbrown","MMdarkgreen","MMwhite","MMpurple","MMyellow","MMdarkgrey","MMsalmon"
"LOC111135389","GO:0016567;GO:0080008","midnightblue",0.179470243925046,-0.108328824358238,0.144442070479028,0.20331194454162,-0.0089695256470554,-0.339625481120775,0.448981027670135,0.649390582298597,0.543471859528424,0.3899408262556,0.970061926794446,0.142917224989471,-0.213604960473738,-0.267517698328118,-0.423879628506444,0.21108878874931,0.270843074093056,0.0105189014401801,0.0917380321826685,0.421536081859246,0.372943304728942,0.567488309354928,0.0974454302744863,-0.171299815644551,0.0347879729471823,0.536816331047182,-0.236486449684402,0.300498153762101,-0.109793469578849,0.155224979453147,0.370392153653075,0.0688476623849105,-0.503374125471921,-0.238329024095188,-0.0596304856878104,-0.233057835404036,-0.362002225781356,-0.277331613348219,-0.270436880035017,-0.364801531012738,0.0300270631499107,-0.348452654542776,-0.0682167527280804,0.0549358113236653
"LOC111135390","GO:0009306;GO:0031397;GO:0045177","greenyellow",-0.0836933532617155,0.29052370579059,-0.162452454679181,0.0827391009805776,-0.18371917614042,0.246223491685418,0.725735228296471,0.214008021892489,0.493787362713886,0.728748699910146,0.438133762858492,0.29534695378382,0.369812600765567,0.321392825656194,-0.198505097476231,0.220037898148885,0.217070409454736,0.157796626648555,0.0118184481547179,-0.178418115653459,0.28309158821444,0.805189423546945,0.599702424179106,0.328498846510925,0.742017192401766,0.0559960623668134,-0.0624397215330026,0.128934636124764,-0.258413920203692,0.0341016051968536,0.0885148170644471,-0.217136002538458,-0.630549566217788,-0.569159969867641,-0.35956928326059,-0.138715421653649,-0.448597077998217,-0.34604435919168,-0.486097407832409,-0.354379368495708,0.0402980066802936,-0.20058775132045,-0.264500841453019,-0.0467754123604538
"LOC111135391","GO:0003723;GO:0005634;GO:0042255","greenyellow",-0.151603122645885,0.386730553455459,-0.115148614267222,0.154749160517981,-0.337949844820653,0.280548460600404,0.523448264284325,0.0920998992733188,0.628800645407308,0.514762272630025,0.145026577890703,0.230873369648573,0.408077553618193,0.814806469084966,0.584085518359602,-0.0593204782834403,-0.0537530700851932,-0.156805422041905,0.330014522159846,-0.0478310969498409,0.201500740890796,0.0597170868360184,0.282878999371945,0.738839002456473,0.793292439102596,-0.00616684716666783,-0.190095676811512,-0.245030411967779,-0.22587936548133,-0.402213524546663,-0.581126448569203,-0.265352327080732,0.0500826594387701,-0.359968740131141,-0.468531973625322,-0.218615616893842,0.0665144762237085,-0.0236336491035255,0.103145907264263,0.173564024007664,-0.114721133937803,-0.0667518051188255,-0.20381939220253,-0.258908458755929
"LOC111135392","GO:0005515","orange",-0.243113378878287,-0.439621866718327,0.386125862051889,-0.404152955950892,0.148399278195509,-0.077371785599204,0.301683517923044,0.0524360808144173,0.0926534834710556,0.0771712481266993,0.532363847298965,0.745768664361838,-0.21333208080066,-0.303567797107941,-0.215750202333478,-0.253125407620947,-0.0872269990422953,0.105606654420683,-0.0947093262392373,-0.0659313553748704,-0.189890672635638,0.134229040236126,-0.144473630391945,-0.450344493538458,-0.358440957074949,-0.277108252545257,0.0988570843378886,0.528535863505639,0.162142461021023,0.497997238834583,0.663326617021997,0.486234718918879,-0.190490653621945,-0.0857040495676994,-0.0705355182061045,0.104558694824217,-0.0401908199325352,-0.119432375751257,-0.0664306628067792,-0.332391590741359,-0.181333370498262,-0.300954198134202,-0.0574594206474684,0.175865082836979
"LOC111135393","GO:0000978;GO:0000981;GO:0006357;GO:0046983;GO:0090575","yellowgreen",-0.155907701315639,0.395230948184254,-0.00583781032598814,0.254718515657053,-0.448693050157915,0.184517049638185,0.511580967635121,0.0845725609439543,0.980512413749101,0.278457824594031,0.0472143491117704,0.436112326796746,0.0119579919343018,-0.117859318740327,-0.378251512199861,-0.0672561626554591,0.220267638070929,0.259759745469041,0.0152234038962476,0.425000000452649,0.599475082281222,0.329649561739813,0.417272367667989,-0.0741384573179877,0.115768435992712,0.154165694699335,0.0840733976259036,-0.0786026811377177,-0.0143362287182683,-0.0407388942135287,0.23882824068379,0.222924350096377,-0.279458012450302,0.0843196656519202,0.17910043652672,0.287551438138259,-0.297083469987766,-0.217361745824639,-0.170340407311619,-0.377271425507244,-0.420498804465921,-0.487989545944242,-0.240288117868829,-0.295283437070477
"LOC111135399","GO:0004689;GO:0005516;GO:0005524;GO:0005964;GO:0005977;GO:0006468","magenta",0.0964424305751304,0.324547980486831,-0.418603828103114,0.0916483581045593,0.0138124113998244,0.275885735697979,0.685861707806079,0.162684730244168,0.0662212599496688,0.700768372842816,0.953911123003823,0.239044426315477,-0.237759391854853,-0.0469606961140981,0.535458927021895,-0.216298357495024,0.0521337738777908,0.197458864063316,-0.247592566864221,0.236792691819396,0.0687331127536998,-0.530913704619883,-0.10773146763873,0.224512803063152,-0.190034316952952,-0.0169294900500772,0.129473282996374,-0.380889520437258,-0.173587996869297,-0.219057244188506,-0.543235292875645,-0.268795355709418,0.625986601850236,0.406121520333372,0.179404801581231,0.160492926459263,0.358165968877991,0.363552278684188,0.56462196429498,0.560884828387184,-0.0525697168081887,0.133622020992271,-0.041120769414196,-0.0204799032032689
"LOC111135400","GO:0004613;GO:0005525;GO:0005829;GO:0006094;GO:0006107;GO:0019543;GO:0030145;GO:0033993;GO:0042594;GO:0046327;GO:0071333","grey60",0.258672308073921,-0.1539695354946,-0.095793702359314,0.0300518565241831,0.265387960211531,-0.208701423980931,0.270806509525706,0.516908363969049,0.687872478530537,0.899913925611506,0.258115300264817,0.377222688829182,-0.165947157446922,-0.294484039718866,0.0287387390753868,0.19043260965889,-0.200858273762365,-0.159082867305225,-0.123291094148677,-0.0478967072542362,-0.0881785815804434,-0.484226851129224,-0.0740119111563461,-0.145971306344506,-0.399561917278265,-0.0515300647015443,-0.0623060480840397,-0.145832677141751,-0.0813472127461095,-0.00909530937095258,-0.0773571959406737,0.124240130516832,0.687963795239249,0.862002598019615,0.911615612962333,0.151357794681871,0.0153794062024155,0.320457345175048,0.147397329575577,0.0551406391157487,-0.153110045539616,-0.233738737035165,-0.0903252868002759,-0.17267344058192
"LOC111135401","GO:0000978;GO:0000981;GO:0006355","pink",0.00262411552747634,-0.342468417888677,0.166754054349216,-0.223387000642068,0.239425459137283,-0.157055676275039,0.99123962869455,0.139387794665865,0.48225972296915,0.343776593398857,0.309303563929386,0.508437956621569,-0.236914728177523,-0.357987007725613,-0.480154390451816,0.398669793632683,0.452100797809584,0.43887161118538,0.199728248165268,-0.104578754098703,-0.157667598045613,0.41580242995211,-0.0740286556189321,-0.369546346156018,-0.180010154654002,-0.126485537647095,-0.0923224322528365,0.709757403001871,-0.0553343491656284,0.0699053788888543,0.484491415607414,0.214624232915593,-0.334961419165877,-0.035886599467839,0.146640396826972,-0.127663001356756,-0.309338576663761,-0.100227157400873,-0.29525347024873,-0.410729518173585,-0.0245612146535766,-0.325143785183877,-0.0898774989660726,-0.0727998380404902
"LOC111135402","GO:0003887;GO:0005634;GO:0006260;GO:0006271;GO:0006297;GO:0043625;GO:1904161","white",0.132858526450089,-0.207694234773856,0.155094787319917,0.0541346652292323,0.0953520810621394,-0.295913253198352,0.576578813604565,0.379581517520953,0.513812213673182,0.820676714729916,0.689242465027283,0.205242869886898,-0.292943521630285,-0.390753079669958,0.0755961473275771,-0.0782534194744648,-0.335683021583191,-0.246271267280919,0.118294679652769,-0.183362228378649,-0.205057133644489,-0.552959765757121,-0.0827503470997973,0.360578311217682,-0.277317317739134,-0.0267876945457947,0.140098666294075,-0.144410501639831,-0.390495650249102,-0.00418016121202695,-0.527647561552047,-0.143398687517786,0.513417488929266,0.583349580813016,0.173237391740947,0.089667151256997,0.36485374628327,0.704943844498445,0.51891111968395,0.715290576980046,-0.238140188196269,-0.0265270329519783,0.425251411751597,0.226213553561208
"LOC111135403","GO:0005829;GO:0006481;GO:0018423","blue",0.276070031407838,-0.248158988924874,-0.056902142918906,-0.0193674680895773,0.33767691968681,-0.264616370000094,0.238717971859598,0.291445003624507,0.811662995696591,0.935406903758838,0.145372197658965,0.259553942766704,-0.253799313804709,-0.281297346489405,-0.109304210464322,0.417369670005644,0.299235221487561,0.171506918649334,0.0418346711561833,0.026428290189138,-0.00656474491957819,0.0548684052896386,0.0118019772400198,0.225637559160745,-0.0301859899967389,0.0584850952444427,-0.237074594687047,-0.121539612715257,-0.496583978888034,0.0985238845569538,-0.214820279863508,-0.0459910632218681,0.255882678899961,0.361259196771505,0.311615532456048,-0.409781590279363,0.172532368457092,0.346737786621525,0.109350233510725,0.324303097368975,0.0696899572460117,-0.144192221410319,-0.248651715978647,-0.0780939558753936
"LOC111135405","GO:0045893","blue",0.391378373463883,0.119964009873727,-0.173437491830554,0.403735015685542,0.022386538143604,-0.289444824819176,0.0879256148555757,0.614418443805378,0.464618253348721,0.0775067977049569,0.925362978355095,0.215791797685215,-0.299729719582834,-0.446256254475196,0.00996005141346942,-0.0255200715026227,-0.187642992129497,-0.160642514389293,-0.242789250882902,0.131278821982202,-0.112424358026629,-0.593019614904529,-0.241340445298442,-0.23155704471829,-0.611957066078985,0.129353242395689,-0.0833493502535699,-0.177513419647632,0.00636925995249828,-0.0225868435201441,-0.0755120533664235,0.166166285131726,0.555840389533516,0.816505547520037,0.607179446805059,0.653533101332222,0.135124721106219,0.458971664829313,0.525648891274546,0.227243635114253,-0.0623795136631296,-0.0987913502921681,-0.09633064480798,-0.235375491075632
"LOC111135408","GO:0016020;GO:0016192","darkturquoise",-0.0342707683843336,0.417645956849076,-0.284275281894911,0.168064076796833,-0.217236415796993,0.301976372027334,0.885945503638601,0.0669086597186135,0.224474411955393,0.478775837375013,0.357567568916375,0.195671122146715,0.208442835794632,0.213999211295393,-0.011674166585115,-0.0450564208332856,0.00618264473134466,-0.0627878929047939,-0.282783925788255,0.335188075076738,0.354792597328748,-0.0496975892317754,0.141996411372167,-0.285481769287156,-0.0198784556698515,-0.198872313784009,-0.0663649554919027,-0.306031898536332,0.504427190973743,-0.136593786481857,0.239658026751402,0.293816108094273,0.0735133592761813,0.188849703573862,0.332963507865978,0.247649006315861,-0.205086858326092,-0.182088177710874,-0.109818296152045,-0.390271095088557,-0.0377050869576531,-0.0467483681781456,-0.434649118841394,-0.356816277461907
"LOC111135409","GO:0005829;GO:0006147;GO:0008270;GO:0008892","steelblue",-0.368005735577361,0.0944387285518211,0.00474675304043689,-0.292846589594095,-0.112886701118144,0.418421537828816,0.110396602567207,0.692078796438885,0.984154057305132,0.210200524158653,0.635601435456958,0.0663516663232376,0.0312859098966104,0.114974289573727,-0.185048210664376,-0.0897614287584696,-0.0879028620658468,-0.0712929138596458,-0.172729089267268,0.108202858801714,0.522020092374785,0.416796299168941,0.614546577156058,-0.0715342514345923,0.279134443747032,-0.30057518922165,-0.0269903312351679,0.0399017415672315,0.358107130110152,-0.0592663796491152,0.373716518231831,0.381174188937043,-0.276348860273158,-0.119846675274745,0.0506422171760101,-0.107994443784427,-0.422681188120978,-0.290273652273026,-0.447561479888558,-0.49949729734338,-0.0927303896800909,-0.263794342754522,-0.182875029974852,0.00921018383694826
"LOC111135411","GO:0004842;GO:0005856;GO:0006511","darkgrey",-0.314490223598636,-0.150753137904332,0.342097701594485,-0.206470281358814,-0.142814151196841,0.0453054380696581,0.176872722201426,0.525806739142628,0.139844519206053,0.38245912977551,0.548071857619863,0.849573455076852,0.180626084353477,0.19792244480336,0.25143690469487,-0.244337074910972,-0.210183075673033,-0.0284338743198167,0.3278577911462,-0.0357345832108866,-0.132581159417743,-0.467438091138591,-0.267475360788598,-0.113881453415228,-0.167205117410006,-0.208687301910838,-0.0254898390291976,0.0504767176428295,0.306090723063761,-0.293932923193109,-0.0797058910881982,0.0999290627215575,0.302931787074799,0.177822578568033,0.185642783081732,-0.0289746063189894,-0.0344880109834597,-0.0291139431729118,-0.0525833527967221,-0.0552396630376942,-0.286981193094965,0.00568797869324888,0.524956111120117,0.0936320829217859
"LOC111135412","GO:0005515","grey60",0.103886218656414,0.200337559687444,-0.423915484242823,-0.0397522619354799,0.161426017890175,0.272240172069247,0.662937530725048,0.397060479073985,0.062505436725465,0.867845640784336,0.496557816794021,0.245561183995195,-0.220960042943391,-0.293072453943169,-0.0394379218563571,-0.134258273709339,-0.0661276493294502,0.0324123908339118,-0.663956793216735,0.289353200589474,0.353977075899621,-0.0763445338502147,0.228721647203315,-0.408025799724651,-0.311253937442367,0.0431768531668486,0.169252902355776,0.0392669760645661,0.340270520035983,0.087829096637832,0.26175644463453,-0.0474301020479599,0.147353143926668,0.242530858498186,0.470663493988405,0.310213776999015,-0.06552102140549,-0.223175170290103,0.00948995418733311,-0.234578385587047,-0.0857088793786664,-0.0272899968677419,-0.00341516300031427,0.103109476531385
"LOC111135413","GO:0000981;GO:0005634;GO:0006357;GO:0030154;GO:0043565","magenta",-0.185284122748625,0.140878707303859,-0.180375841781295,-0.205652362861728,0.00476675335831489,0.379499315400041,0.434173566270789,0.553563585775483,0.446657493163908,0.384388911943901,0.98408729892015,0.098880769014431,-0.253280922600499,0.260508140307444,0.788600951897588,-0.266188848267211,-0.235196525565901,-0.0602589913234225,-0.229795877430238,-0.236771037173728,-0.300004364081384,-0.630500422648844,-0.202033336156831,0.111048559828868,-0.117282398511159,0.272838655685895,0.282819199923544,-0.217470401729484,0.122635612247404,-0.0547279714477481,-0.33030081908583,-0.2175762531047,0.648767056385002,0.015718700993509,-0.0391896457384345,0.000846336272508489,0.572843092961388,0.0211904878062248,0.410347738698155,0.343650730402048,-0.149180031381408,0.19374998592336,0.0945764728886222,-0.0185809751211625
"LOC111135415","GO:0005879;GO:0030317","greenyellow",0.0333486114196926,0.345165239157848,-0.219345785448768,0.219461620631702,-0.193941710710778,0.164308319744034,0.888996055093752,0.136096830863418,0.352802503689128,0.352541900338409,0.412610071733782,0.488797466199022,0.509451599723561,0.633113397551061,0.149623705205781,0.158120337997012,0.082736718057707,-0.105845397995668,0.230788758030298,-0.0171652685577153,0.425902384274544,0.439915019701252,0.577325979292794,0.744175291903232,0.946739791731108,-0.00475877383386739,-0.217531528838036,-0.24207878473464,-0.35265139448114,-0.340206674904131,-0.522067332281695,-0.427100496638675,-0.30885033733904,-0.471596078536333,-0.419788077554746,-0.182782444465695,-0.0155105827376052,-0.22058376621983,-0.146706493123157,0.0870648515348227,-0.011476068670117,0.0257786956067805,-0.131091964706093,-0.118805522235627
"LOC111135416","GO:0005515","pink",0.0011565291073799,-0.190188251450347,-0.0197213392241692,-0.222430870645093,0.236727457834175,0.0168890420337888,0.996138975511668,0.421886657838407,0.934229120873464,0.345899802046176,0.314951115469218,0.943659293968446,0.243189218176155,0.212814814474684,0.379143345212977,-0.292390356560997,-0.16298796215004,0.014429502400185,-0.264360050097078,0.0121388229522798,-0.143645377800049,-0.160404524771052,-0.289336627338517,-0.354058434185731,-0.166584508691967,0.0848757730716609,-0.111459907370461,0.477691541431507,0.244978116634482,-0.111251276481868,0.259885750825626,0.166505865141617,0.185060504562398,-0.12736342112248,0.0562082904795219,-0.178284762199186,-0.0228006777076484,-0.33542739539547,-0.0447112587039165,-0.328566236148987,-0.11403921283437,-0.0312126221860473,0.17286364138568,0.205882346210643
"LOC111135417","GO:0000978;GO:0000981;GO:0005634;GO:0006357;GO:0008270","orange",-0.248582141675531,-0.126823493729207,0.235931495810464,-0.201610084260869,-0.0722350792303214,0.0676549569467646,0.290596168980502,0.594163984042172,0.316628999204676,0.394005769629507,0.76216435298768,0.776866460769884,0.0619566267878438,-0.111316432486205,-0.440141283565719,-0.000385655494409103,0.164779286145116,0.22996030577832,-0.0947608496563758,-0.115280402978499,-0.267218726345977,0.354051142501543,-0.265805995508196,-0.724276339270869,-0.271961213332705,0.0661004574852547,0.20807300853094,0.335046599526011,0.503839366840148,0.30866337039584,0.851285807306835,0.41925300440982,-0.533683308906499,-0.400195133028339,-0.136384928040717,-0.040966357410854,-0.356218823498964,-0.441600075932394,-0.536846980584237,-0.676211906180977,0.164260863137688,0.0642337298692646,-0.0723616810535773,0.0379543733486454
